2026/03/13 00:31:23 INFO  : _assets: Set directory modification time (using SetModTime)
2026/03/13 00:32:38 INFO  : Systems/XSpace/git-space/.git/objects/51/4f96b6d30e50b52137d62bdd8e7020a9f5c88f: Copied (new)
2026/03/13 00:32:39 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/4d/6372eebdb28e45604e46eeda8dd24651419bc0: Updated modification time in destination
2026/03/13 00:32:39 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/1d/526a16ed0f1cd0c2409d848bf489b93fefa3b2: Updated modification time in destination
2026/03/13 00:32:39 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/1d/c6cf7652bad3d20b93a4d3e324c3d5dada2345: Updated modification time in destination
2026/03/13 00:32:39 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png: Updated modification time in destination
2026/03/13 00:32:39 INFO  : Systems/XSpace/git-space/.git/objects/58/e72795000c558cccaed205831084ce0a0f826b: Copied (new)
2026/03/13 00:32:39 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/50/2f463a9bc882b461c96aadf492d1729e49e725: Updated modification time in destination
2026/03/13 00:32:39 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/res/values-night/styles.xml: Updated modification time in destination
2026/03/13 00:32:40 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/res/values/styles.xml: Updated modification time in destination
2026/03/13 00:32:40 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/1f/39b215ab70aebacb1acca4895abfd8bd9222be: Updated modification time in destination
2026/03/13 00:32:40 INFO  : Systems/XSpace/git-space/.git/objects/63/23a2ad3e5ad26cdb7df9821216852b01dd0563: Copied (new)
2026/03/13 00:32:40 INFO  : Systems/XSpace/git-space/.git/objects/74/46f151f984302b1bf2fabad364152efd1a7d94: Copied (new)
2026/03/13 00:32:40 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/22/c4462b79288fe10768cc571a36732ce5726025: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/26/698e972e04017b63f777afd1b7bc3fd1b62873: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/56/4f7c29eb8e770a156edd3d27d4ab36b529a1ce: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/57/8567e40cb9e06a2d0d68a32929f6a6d2c54a5b: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Systems/XSpace/git-space/.git/objects/76/124b4d051319b79472517b5031a61b5bdb63b5: Copied (new)
2026/03/13 00:32:41 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/59/2ceee85b89bd111b779db6116b130509ab6d4b: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/29/3f26f46023470043729708e886421000981e23: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/5a/88276a7b36980d2efa2689a410aebb67aa65b8: Updated modification time in destination
2026/03/13 00:32:41 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/59/198518d9589a0bdbbeb70db9d1a4fbf57b784b: Updated modification time in destination
2026/03/13 00:32:42 INFO  : Systems/XSpace/git-space/.git/objects/8c/abb715457450c17efa258ed1f96e6ec695a554: Copied (new)
2026/03/13 00:32:43 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/2c/1674d32139ac786712ac070b1007be12b8326c: Updated modification time in destination
2026/03/13 00:32:43 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/61/f3bd1fc504c3b78271416d8cfd14faa1dae2b4: Updated modification time in destination
2026/03/13 00:32:43 INFO  : Systems/XSpace/git-space/.git/objects/91/e5e67804c02490544813b09e04ba3486c618b8: Copied (new)
2026/03/13 00:32:43 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/60/608d0fe5bff3a7a7e05d5a232944a1a8effe5f: Updated modification time in destination
2026/03/13 00:32:43 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/5d/7986c1b3d53418f0c116b378b95f4d3f0b9a56: Updated modification time in destination
2026/03/13 00:32:44 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/2e/1de87a7eb61e17463f7406106f6c413533cecf: Updated modification time in destination
2026/03/13 00:32:44 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/62/6664468b8914efda0addf1322b12b8c0071710: Updated modification time in destination
2026/03/13 00:32:44 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/2f/1632cfddf3d9dade342351e627a0a75609fb46: Updated modification time in destination
2026/03/13 00:32:44 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/66/a65d1e4a79f230031ec0e0959a721039e7282f: Updated modification time in destination
2026/03/13 00:32:44 INFO  : Systems/XSpace/git-space/.git/objects/99/5ff2211bd97c250e97ea6003df8ef71184de5b: Copied (new)
2026/03/13 00:32:45 INFO  : Systems/XSpace/git-space/.git/objects/af/d331a33b2fb89f34f60dba1ccd79a677f5a418: Copied (new)
2026/03/13 00:32:45 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/30/8a2a560b42f17aaf3c36e4e9c8cd07182fbb7e: Updated modification time in destination
2026/03/13 00:32:45 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/68/f28c9ca80600eb5f9b9170ef53a1996d202969: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/32/6c0e72c9d820600887813b3b98d0dd69c5d4e8: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/32/1773cd857a8a0f0c9c7d3dc3f5ff4fb298dc10: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Systems/XSpace/git-space/.git/objects/b1/22225da146a455d2e02892185a8b67e335ac52: Copied (new)
2026/03/13 00:32:46 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/6c/8e736c9131cbed40246aad6c478f4be38fbd3f: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/69/0dbba97f29a0d912cb5f24e1591c2883d489da: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/34/7139c48727d4f32a2b9bac862fb4793356cc63: Updated modification time in destination
2026/03/13 00:32:46 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/6d/a0652f05f28fc6950cec20ebdfbae89b665479: Updated modification time in destination
2026/03/13 00:32:47 INFO  : Systems/XSpace/git-space/.git/objects/b2/3cf900d19b959c8ef9337cdcf71159ccf34a54: Copied (new)
2026/03/13 00:32:48 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/36/b0fd9464f45b33f482e64bea579787e142affa: Updated modification time in destination
2026/03/13 00:32:48 INFO  : Systems/XSpace/git-space/.git/objects/bf/9949efa42289111d974688b7e329e035409fa1: Copied (new)
2026/03/13 00:32:48 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/6e/d2d933e1120817fe9182483a228007b18ab6ae: Updated modification time in destination
2026/03/13 00:32:48 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/39/4917c053a04daa76d8b94f0a02db0bd99e1034: Updated modification time in destination
2026/03/13 00:32:48 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/38/79d54755798567f0f318d63340508d5668eb96: Updated modification time in destination
2026/03/13 00:32:49 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/3c/c05eb23491684aae1c51ce94668a142bad5125: Updated modification time in destination
2026/03/13 00:32:49 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/3a/0b46511a71b464dac72d693faae6ea0f7e3b2e: Updated modification time in destination
2026/03/13 00:32:49 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/73/53c41ecf9ca08017312dc233d9830079b50717: Updated modification time in destination
2026/03/13 00:32:49 INFO  : Systems/XSpace/git-space/.git/objects/c2/629c9c0dbf016c715dce4336a183c6260c22c2: Copied (new)
2026/03/13 00:32:49 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/74/6adbb6b9e14b7e685c91e280a4d37a672afbd8: Updated modification time in destination
2026/03/13 00:32:50 INFO  : Systems/XSpace/git-space/.git/objects/c8/3982ed51de7d13ae0accc1cb681c5a2c437f39: Copied (new)
2026/03/13 00:32:50 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/76/b2ebb8da5c037ce1117da2656f7cb2125251b6: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/76/e1789b06850f063df87b763f25be27996e1488: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/78/78ce03d54ec3bd1966aee2cc390d5ee080ebc8: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/77/681f469c9b9a74f4b9c2acb5e4a76be617e44b: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Systems/XSpace/git-space/.git/objects/cb/8f18e0b8bd0da3880046d8817fd2cd7c345c47: Copied (new)
2026/03/13 00:32:51 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/79/7d452e458972bab9d994556c8305db4c827017: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/42/bcbf4780b187e80025b7917058bcb882012aa1: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/43/faacfcfcbc51267baffb39686cc20dacc22d0a: Updated modification time in destination
2026/03/13 00:32:51 INFO  : Systems/XSpace/git-space/.git/objects/d3/759e0a05f9997ca7ad49eebc3fb138f328c508: Copied (new)
2026/03/13 00:32:52 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/7a/7f9873ad7dceb4dc17087fb06c800fa0191376: Updated modification time in destination
2026/03/13 00:32:52 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/44/3fc27e7e17df4a21f82cd8442a832fd7ea96f7: Updated modification time in destination
2026/03/13 00:32:52 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/7b/5d08a4f5ecdd74d9b6b6e784fcf26343cb7621: Updated modification time in destination
2026/03/13 00:32:52 INFO  : Systems/XSpace/git-space/.git/objects/df/ac51c7764506415edb5a360c97bb9e38de171f: Copied (new)
2026/03/13 00:32:53 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/7f/219a3b7fb57c2d040ee05b850c20a362efb28c: Updated modification time in destination
2026/03/13 00:32:53 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/7d/f14e94bad357b0c3dcbad5184f5a71db2111df: Updated modification time in destination
2026/03/13 00:32:53 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/7f/159e41142a271bb6b3f7555554faa9e74991fe: Updated modification time in destination
2026/03/13 00:32:53 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/47/89daa6a443eefa7f3f729164a18351e06e9800: Updated modification time in destination
2026/03/13 00:32:53 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/80/e867a4e06b4dc26d0a2b327cbd54041addc50a: Updated modification time in destination
2026/03/13 00:32:54 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/82/b6f9d9a33e198f5747104729e1fcef999772a5: Updated modification time in destination
2026/03/13 00:32:54 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/83/b34ebbbeb541bd565d3c30957b2c0a4fbde598: Updated modification time in destination
2026/03/13 00:32:54 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/4c/d7b0099ca80c806f8fe495613e8d6c69460d76: Updated modification time in destination
2026/03/13 00:32:55 INFO  : _assets/Typefaces/Barlow.zip: Copied (new)
2026/03/13 00:32:55 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/84/ac32ae7d989f82d5e46a60405adcc8279e8001: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/4f/9016b0e155bc69c73c50c656929633f6863da8: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/85/2fa1a4728ae4789e3bca55dd07caef3b41f2a5: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/50/2f463a9bc882b461c96aadf492d1729e49e725: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/89/26f13b8b6d5f8ab700a5428c383dd323d173d9: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/88/cfd48dff1169879ba46840804b412fe02fefd6: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/86/a7c3b1b6119f7dbdb8cec74f1b5b3e076bf949: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/50/b4c08c88bc84b3cb7383b09943bb6d369636ec: Updated modification time in destination
2026/03/13 00:32:55 INFO  : Systems/XSpace/git-space/.git/objects/e6/9de29bb2d1d6434b8b29ae775ad8c2e48c5391: Copied (new)
2026/03/13 00:32:56 INFO  : Systems/XSpace/git-space/.git/objects/e8/63b85df0c51e00d8e5f125f2812e1f994f8927: Copied (new)
2026/03/13 00:32:56 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/89/c2725b70f1882be97f5214fafe22d27a0ec01e: Updated modification time in destination
2026/03/13 00:32:56 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/89/53cba09064923c5daf2d37e7c3c836ccdd794b: Updated modification time in destination
2026/03/13 00:32:56 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/53/6d75d60b9de08e0192f3f1d54524c0818a2ac7: Updated modification time in destination
2026/03/13 00:32:56 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8a/aa46ac1ae21512746f852a42ba87e4165dfdd1: Updated modification time in destination
2026/03/13 00:32:56 INFO  : _assets/Typefaces/Poppins.zip: Copied (new)
2026/03/13 00:32:56 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8c/6041a0caea2ea8a58f7057d132d15b39ec4cbd: Updated modification time in destination
2026/03/13 00:32:56 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/59/2ceee85b89bd111b779db6116b130509ab6d4b: Updated modification time in destination
2026/03/13 00:32:56 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8b/d06bdf095c809f80d639847440b06b0199a88c: Updated modification time in destination
2026/03/13 00:32:57 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8a/f96a2c8ade099adb3fca57791d512ff901fc4a: Updated modification time in destination
2026/03/13 00:32:57 INFO  : Systems/XSpace/git-space/.git/objects/ed/62b2ded6840b3a5c7a8b632622eb50bbd66654: Copied (new)
2026/03/13 00:32:58 INFO  : Systems/XSpace/git-space/.git/objects/fd/9cc1ae5341c47fa9370c4976be68fac329e02e: Copied (new)
2026/03/13 00:32:58 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8f/1e0ef290984676bced38bdf654ac8b09f19aba: Updated modification time in destination
2026/03/13 00:32:58 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/8f/cf67fc4e811f2ffba10adf5e3c4c060929a724: Updated modification time in destination
2026/03/13 00:32:58 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/90/3f4899d6fced0eb941e159f7322b21b320c40c: Updated modification time in destination
2026/03/13 00:32:58 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/91/9434a6254f0e9651f402737811be6634a03e9c: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/96/d9be7ce927e31b53a2f034cd65462f7a2c92bb: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/60/a45d1ed492d59f2b30d74b4a962dbf0dfa85f2: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/60/608d0fe5bff3a7a7e05d5a232944a1a8effe5f: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/95/5ee3038f988929fac2dedb6a307ebd45dfcfd7: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/61/f3bd1fc504c3b78271416d8cfd14faa1dae2b4: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/98/2b279f7ef01e005740ff43b0bcf6a316b0d674: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/62/6664468b8914efda0addf1322b12b8c0071710: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/XSpace/git-space/.git/objects/8d/b286c23be8380634a9d256f0a926f8abe5029a: Copied (new)
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/66/a65d1e4a79f230031ec0e0959a721039e7282f: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/68/f28c9ca80600eb5f9b9170ef53a1996d202969: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/a2/ec33f19f110ebff51a23342d7bc29ec9a1aaa6: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/a8/7eef84a5d29844f41176f808a797cea593616b: Updated modification time in destination
2026/03/13 00:32:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/a6/368af0ee7628fa194ef8fe3bbe4523113d6e05: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/6d/a0652f05f28fc6950cec20ebdfbae89b665479: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/6c/8e736c9131cbed40246aad6c478f4be38fbd3f: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/9d/a19eacad3b03bb08bbddbbf4ac48dd78b3d838: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Portfolio/2026-wellpath/wellpath/.flutter-plugins-dependencies: Copied (replaced existing)
2026/03/13 00:33:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/6e/1b5678fea3d2cc15babd825b4ce3e11692ea8a: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/ad/82e909cee0bfabf3cf0272aec3382908c05021: Updated modification time in destination
2026/03/13 00:33:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/6e/d2d933e1120817fe9182483a228007b18ab6ae: Updated modification time in destination
